MovieID,Age,avg(Rating)
535,1,3.0
2491,35,3.0
1501,56,3.0
2639,50,3.0
2323,50,3.0
3847,18,3.0
2152,56,3.0
996,35,3.0
1951,18,3.0
2107,1,3.0
1767,1,3.0
3670,45,3.0
478,56,3.0
2074,25,3.0
219,50,3.0
385,50,3.0
3761,50,3.0
710,45,3.0
2128,35,3.0
2800,45,3.0
69,56,3.0
3385,45,3.0
3040,1,3.0
1169,50,3.0
2625,45,3.0
2931,1,3.0
3689,56,3.0
1677,56,3.0
2170,35,3.0
2975,56,3.0
2988,18,3.0
2447,1,3.0
3766,45,3.0
75,35,3.0
1631,56,3.0
359,56,3.0
3726,56,3.0
1167,56,3.0
2374,50,3.0
3055,56,3.0
744,45,3.0
712,50,3.0
2590,1,3.0
3308,56,3.0
3120,25,3.0
1632,35,3.0
1428,35,3.0
3008,56,3.0
1431,56,3.0
3775,56,3.0
245,25,3.0
685,18,3.0
2155,1,3.0
991,1,3.0
2350,18,3.0
1404,56,3.0
2493,18,3.0
1454,50,3.0
3909,56,3.0
2637,25,3.0
577,35,3.0
5,45,3.0
333,45,3.0
1565,1,3.0
966,25,3.0
3917,18,3.0
2429,56,3.0
1550,1,3.0
868,45,3.0
1359,56,3.0
167,45,3.0
581,56,3.0
2169,45,3.0
1928,1,3.0
1382,1,3.0
1817,45,3.0
3933,50,3.0
3103,45,3.0
3884,56,3.0
2674,18,3.0
2853,45,3.0
1605,56,3.0
1906,45,3.0
294,56,3.0
418,50,3.0
690,45,3.0
3518,1,3.0
3428,35,3.0
2849,25,3.0
718,25,3.0
1667,35,3.0
3389,18,3.0
2286,45,3.0
3306,18,3.0
3857,50,3.0
1508,50,3.0
889,56,3.0
1330,1,3.0
536,45,3.0
1268,56,3.0
1238,1,3.0
872,1,3.0
821,18,3.0
718,56,3.0
2101,50,3.0
663,50,3.0
1352,50,3.0
601,18,3.0
2370,45,3.0
182,35,3.0
1151,50,3.0
3934,50,3.0
218,50,3.0
2745,1,3.0
3951,1,3.0
1874,18,3.0
3491,56,3.0
275,50,3.0
1679,56,3.0
3401,56,3.0
384,50,3.0
3096,18,3.0
2190,50,3.0
1621,50,3.0
174,45,3.0
451,1,3.0
2977,1,3.0
2962,45,3.0
682,35,3.0
2597,35,3.0
1313,45,3.0
1926,1,3.0
80,1,3.0
1854,35,3.0
387,1,3.0
814,18,3.0
1897,50,3.0
1151,35,3.0
3914,56,3.0
1152,50,3.0
2766,56,3.0
1728,18,3.0
3830,45,3.0
749,50,3.0
2168,56,3.0
1528,35,3.0
1428,56,3.0
227,1,3.0
147,45,3.0
3459,45,3.0
3813,1,3.0
2315,1,3.0
2752,45,3.0
1119,25,3.0
2545,35,3.0
790,25,3.0
3154,25,3.0
2241,56,3.0
3568,18,3.0
1804,25,3.0
452,56,3.0
1764,18,3.0
1337,50,3.0
2298,45,3.0
72,45,3.0
2865,56,3.0
1154,35,3.0
1868,25,3.0
2418,56,3.0
512,18,3.0
726,56,3.0
1874,45,3.0
853,45,3.0
1662,50,3.0
3486,56,3.0
2512,56,3.0
3603,56,3.0
2337,1,3.0
2250,25,3.0
3810,18,3.0
1771,56,3.0
1603,56,3.0
1087,50,3.0
958,18,3.0
807,35,3.0
3003,45,3.0
3293,35,3.0
3335,35,3.0
2524,1,3.0
764,18,3.0
2665,18,3.0
397,1,3.0
189,18,3.0
1933,1,3.0
3883,45,3.0
1474,56,3.0
3918,18,3.0
3013,35,3.0
2913,35,3.0
3770,56,3.0
303,56,3.0
547,50,3.0
2483,18,3.0
2267,56,3.0
2434,1,3.0
2187,45,3.0
18,35,3.0
1908,18,3.0
3725,1,3.0
2168,1,3.0
844,25,3.0
391,45,3.0
3458,18,3.0
268,1,3.0
1021,50,3.0
410,1,3.0
2040,50,3.0
3597,1,3.0
582,50,3.0
630,25,3.0
2497,45,3.0
3581,35,3.0
3813,35,3.0
3918,56,3.0
175,56,3.0
1082,1,3.0
3947,1,3.0
3116,45,3.0
567,18,3.0
183,18,3.0
1554,50,3.0
2541,56,3.0
2188,45,3.0
2415,50,3.0
2214,50,3.0
3122,1,3.0
1006,25,3.0
626,35,3.0
3906,1,3.0
1161,1,3.0
384,56,3.0
763,50,3.0
1098,18,3.0
2573,45,3.0
8,56,3.0
1126,1,3.0
1541,35,3.0
3144,45,3.0
489,1,3.0
2498,56,3.0
607,50,3.0
2047,50,3.0
993,45,3.0
2790,18,3.0
876,50,3.0
1919,45,3.0
2704,35,3.0
2107,56,3.0
2999,45,3.0
464,56,3.0
3340,56,3.0
2576,35,3.0
831,18,3.0
2928,56,3.0
2410,56,3.0
273,56,3.0
481,56,3.0
347,56,3.0
3779,45,3.0
3657,50,3.0
1312,45,3.0
1498,1,3.0
1377,45,3.0
2744,18,3.0
1872,18,3.0
336,45,3.0
1009,18,3.0
1317,18,3.0
3454,45,3.0
1496,35,3.0
1473,50,3.0
2453,18,3.0
257,45,3.0
3300,56,3.0
2704,50,3.0
1855,1,3.0
3600,18,3.0
2472,50,3.0
1746,56,3.0
3139,56,3.0
3003,56,3.0
2563,45,3.0
1190,1,3.0
330,18,3.0
472,50,3.0
888,50,3.0
3584,18,3.0
632,45,3.0
635,56,3.0
3887,25,3.0
2055,56,3.0
2895,35,3.0
3842,25,3.0
2898,45,3.0
3454,25,3.0
2525,56,3.0
2900,56,3.0
3377,25,3.0
1837,1,3.0
2007,1,3.0
2834,45,3.0
2895,45,3.0
2271,45,3.0
3109,45,3.0
1363,25,3.0
3885,18,3.0
1677,45,3.0
1068,56,3.0
2842,56,3.0
3640,35,3.0
490,1,3.0
3634,18,3.0
1455,50,3.0
2877,1,3.0
3917,1,3.0
3084,25,3.0
3373,45,3.0
3592,1,3.0
2264,56,3.0
1353,18,3.0
1162,1,3.0
424,56,3.0
1382,50,3.0
1728,50,3.0
1003,1,3.0
3544,45,3.0
2653,25,3.0
2578,18,3.0
1232,56,3.0
2960,25,3.0
2265,50,3.0
103,35,3.0
444,56,3.0
3131,56,3.0
74,25,3.0
1423,18,3.0
1675,45,3.0
2778,56,3.0
2977,45,3.0
322,1,3.0
984,50,3.0
860,50,3.0
776,45,3.0
2510,45,3.0
2284,56,3.0
3776,45,3.0
663,56,3.0
3425,35,3.0
521,50,3.0
1822,45,3.0
3803,25,3.0
2679,25,3.0
2755,50,3.0
2964,35,3.0
1566,56,3.0
1444,18,3.0
394,56,3.0
1841,1,3.0
3454,35,3.0
2667,35,3.0
3771,56,3.0
1298,56,3.0
2162,45,3.0
3443,56,3.0
3518,50,3.0
2979,50,3.0
2050,56,3.0
3523,50,3.0
1477,18,3.0
3263,56,3.0
1113,45,3.0
336,1,3.0
303,1,3.0
3619,56,3.0
2192,35,3.0
1003,50,3.0
432,1,3.0
2569,18,3.0
352,35,3.0
3790,56,3.0
2577,56,3.0
1232,50,3.0
3749,45,3.0
3336,45,3.0
2127,25,3.0
505,56,3.0
1498,50,3.0
732,18,3.0
3858,56,3.0
3732,45,3.0
3010,18,3.0
2685,1,3.0
3787,1,3.0
1642,56,3.0
1598,50,3.0
3870,1,3.0
2658,56,3.0
3487,56,3.0
756,35,3.0
1596,18,3.0
473,50,3.0
3631,18,3.0
1038,56,3.0
2032,1,3.0
2249,56,3.0
1392,1,3.0
2021,45,3.0
2981,50,3.0
453,35,3.0
3805,18,3.0
511,56,3.0
2781,56,3.0
1436,56,3.0
1593,56,3.0
2962,35,3.0
275,1,3.0
2633,56,3.0
2350,50,3.0
3616,1,3.0
1498,56,3.0
3199,1,3.0
2110,56,3.0
2841,56,3.0
572,56,3.0
131,56,3.0
850,45,3.0
634,1,3.0
1937,1,3.0
402,1,3.0
696,35,3.0
963,56,3.0
1191,45,3.0
697,45,3.0
1317,35,3.0
354,1,3.0
3290,35,3.0
3785,25,3.0
2546,1,3.0
1648,56,3.0
2939,18,3.0
2207,50,3.0
372,45,3.0
3805,25,3.0
2416,1,3.0
1655,45,3.0
415,1,3.0
437,45,3.0
375,50,3.0
2317,50,3.0
1799,1,3.0
598,50,3.0
2666,50,3.0
1081,1,3.0
3492,18,3.0
1839,50,3.0
3943,50,3.0
184,18,3.0
1588,45,3.0
1406,56,3.0
1685,18,3.0
216,45,3.0
3103,35,3.0
1925,18,3.0
681,50,3.0
3862,45,3.0
1785,1,3.0
3518,18,3.0
3860,35,3.0
411,25,3.0
3502,45,3.0
2473,1,3.0
2998,50,3.0
627,45,3.0
3649,18,3.0
2057,56,3.0
167,18,3.0
49,56,3.0
1796,35,3.0
2226,25,3.0
1520,50,3.0
3354,50,3.0
2314,18,3.0
1398,35,3.0
1116,18,3.0
621,56,3.0
1312,50,3.0
2534,45,3.0
414,50,3.0
3077,1,3.0
2705,35,3.0
2717,56,3.0
30,18,3.0
76,56,3.0
1486,56,3.0
863,50,3.0
2416,50,3.0
1574,1,3.0
3890,45,3.0
3218,18,3.0
2091,45,3.0
2052,45,3.0
1816,45,3.0
2047,1,3.0
522,56,3.0
2155,56,3.0
472,56,3.0
2463,1,3.0
1551,50,3.0
1859,35,3.0
1009,1,3.0
2354,50,3.0
1076,18,3.0
2122,1,3.0
511,45,3.0
3759,25,3.0
287,35,3.0
3113,56,3.0
3619,18,3.0
1752,45,3.0
131,35,3.0
1746,1,3.0
1417,45,3.0
3861,35,3.0
2481,45,3.0
3047,50,3.0
864,35,3.0
1895,35,3.0
3847,25,3.0
1531,18,3.0
1881,35,3.0
3319,18,3.0
2566,50,3.0
656,56,3.0
3385,1,3.0
2504,25,3.0
2584,18,3.0
2897,56,3.0
1551,45,3.0
2056,25,3.0
3644,56,3.0
2341,25,3.0
532,56,3.0
2425,56,3.0
2775,56,3.0
1181,50,3.0
2923,35,3.0
183,45,3.0
3393,45,3.0
1461,50,3.0
3590,50,3.0
2098,1,3.0
2737,18,3.0
2269,1,3.0
3758,18,3.0
2293,18,3.0
171,45,3.0
3288,35,3.0
2596,56,3.0
129,18,3.0
2057,50,3.0
2265,45,3.0
2651,18,3.0
436,50,3.0
3122,35,3.0
3759,1,3.0
2435,25,3.0
3425,18,3.0
3786,45,3.0
2569,25,3.0
3518,35,3.0
2227,18,3.0
279,56,3.0
2487,45,3.0
68,1,3.0
718,50,3.0
2693,1,3.0
3620,18,3.0
3690,56,3.0
3223,18,3.0
609,56,3.0
640,50,3.0
2589,50,3.0
1409,1,3.0
3161,50,3.0
148,50,3.0
149,56,3.0
3915,1,3.0
1406,18,3.0
617,45,3.0
1160,45,3.0
71,50,3.0
1009,35,3.0
1728,25,3.0
321,56,3.0
1038,18,3.0
3428,18,3.0
652,35,3.0
3689,1,3.0
3581,50,3.0
804,1,3.0
3626,56,3.0
2773,25,3.0
550,35,3.0
3863,56,3.0
1840,56,3.0
600,35,3.0
3620,45,3.0
3823,1,3.0
3218,45,3.0
985,25,3.0
1525,45,3.0
1896,50,3.0
1919,50,3.0
1727,1,3.0
1647,45,3.0
315,56,3.0
3818,50,3.0
3215,35,3.0
200,50,3.0
129,35,3.0
697,1,3.0
2429,50,3.0
2392,56,3.0
3859,1,3.0
3867,56,3.0
2801,56,3.0
627,56,3.0
1534,25,3.0
270,18,3.0
467,50,3.0
3674,1,3.0
2659,50,3.0
359,45,3.0
3705,50,3.0
2146,45,3.0
1993,1,3.0
1202,56,3.0
3400,1,3.0
1529,45,3.0
2898,1,3.0
2165,50,3.0
2485,56,3.0
1349,1,3.0
68,56,3.0
1014,56,3.0
291,1,3.0
3274,25,3.0
558,45,3.0
2364,1,3.0
3018,56,3.0
3225,50,3.0
2466,50,3.0
2037,50,3.0
3878,45,3.0
1750,56,3.0
3063,35,3.0
2492,35,3.0
301,18,3.0
3901,56,3.0
3013,50,3.0
205,50,3.0
876,35,3.0
3580,35,3.0
81,56,3.0
877,35,3.0
2767,35,3.0
1529,50,3.0
2577,1,3.0
70,45,3.0
633,45,3.0
1902,45,3.0
447,50,3.0
2221,45,3.0
3602,1,3.0
1783,56,3.0
3895,50,3.0
2963,50,3.0
219,18,3.0
3215,50,3.0
2104,45,3.0
3117,45,3.0
2292,25,3.0
98,35,3.0
3121,18,3.0
210,50,3.0
146,35,3.0
2727,56,3.0
1848,56,3.0
1488,1,3.0
2591,45,3.0
3631,25,3.0
2544,45,3.0
1911,50,3.0
789,18,3.0
2631,35,3.0
2060,50,3.0
3122,18,3.0
1662,45,3.0
3258,1,3.0
3076,1,3.0
3322,18,3.0
2956,18,3.0
2873,45,3.0
925,56,3.0
3474,25,3.0
2738,1,3.0
84,50,3.0
1582,56,3.0
3272,1,3.0
1087,35,3.0
3445,18,3.0
2681,56,3.0
2765,18,3.0
1910,45,3.0
3200,1,3.0
530,18,3.0
254,25,3.0
2237,56,3.0
1798,35,3.0
1767,56,3.0
1857,18,3.0
3883,56,3.0
378,1,3.0
3674,50,3.0
540,1,3.0
2017,56,3.0
2341,56,3.0
228,35,3.0
3402,56,3.0
2120,56,3.0
20,56,3.0
511,50,3.0
3902,35,3.0
980,50,3.0
3764,50,3.0
118,56,3.0
2793,56,3.0
2180,56,3.0
732,45,3.0
3796,45,3.0
2733,56,3.0
3181,56,3.0
3345,1,3.0
2647,25,3.0
1378,56,3.0
3272,56,3.0
311,56,3.0
392,56,3.0
3765,1,3.0
3323,56,3.0
3263,1,3.0
586,25,3.0
254,50,3.0
2223,50,3.0
1069,1,3.0
3293,50,3.0
1133,18,3.0
673,56,3.0
3718,50,3.0
2590,18,3.0
289,45,3.0
179,50,3.0
984,45,3.0
1613,45,3.0
258,35,3.0
2560,45,3.0
3457,1,3.0
2040,1,3.0
354,56,3.0
420,56,3.0
359,50,3.0
1384,50,3.0
1632,56,3.0
1439,1,3.0
3857,35,3.0
2320,25,3.0
119,18,3.0
2582,1,3.0
205,45,3.0
2317,18,3.0
1841,56,3.0
2743,50,3.0
3667,56,3.0
2636,25,3.0
103,56,3.0
3387,1,3.0
2154,45,3.0
2074,18,3.0
1472,56,3.0
2803,1,3.0
2201,1,3.0
2337,56,3.0
3388,50,3.0
476,35,3.0
304,18,3.0
2042,56,3.0
1613,18,3.0
3518,56,3.0
3765,56,3.0
1486,18,3.0
987,56,3.0
287,50,3.0
2794,1,3.0
481,50,3.0
2519,25,3.0
3715,1,3.0
1586,50,3.0
2567,50,3.0
2157,18,3.0
2242,35,3.0
3610,56,3.0
119,50,3.0
875,35,3.0
1494,45,3.0
664,35,3.0
488,56,3.0
1406,35,3.0
61,50,3.0
3378,50,3.0
2534,18,3.0
1574,56,3.0
3567,50,3.0
582,25,3.0
2414,1,3.0
3119,18,3.0
3063,56,3.0
1668,56,3.0
3371,18,3.0
1579,45,3.0
2175,56,3.0
238,1,3.0
3882,56,3.0
3848,56,3.0
2538,25,3.0
1856,25,3.0
1894,56,3.0
238,45,3.0
2587,45,3.0
2265,56,3.0
3012,45,3.0
1268,1,3.0
807,45,3.0
67,45,3.0
389,56,3.0
1650,25,3.0
3544,50,3.0
1315,45,3.0
148,35,3.0
496,18,3.0
3441,45,3.0
360,50,3.0
1793,18,3.0
2914,56,3.0
3375,1,3.0
3913,45,3.0
972,50,3.0
726,18,3.0
3187,25,3.0
2670,1,3.0
3756,1,3.0
2430,25,3.0
343,56,3.0
2896,56,3.0
1817,18,3.0
3857,45,3.0
3705,56,3.0
2892,1,3.0
3490,18,3.0
1613,56,3.0
3655,18,3.0
658,25,3.0
2256,50,3.0
3346,50,3.0
862,18,3.0
2913,1,3.0
2307,50,3.0
2553,56,3.0
3581,25,3.0
335,56,3.0
2251,50,3.0
3896,45,3.0
3110,18,3.0
2446,50,3.0
1696,50,3.0
9,50,3.0
1995,1,3.0
1897,1,3.0
566,50,3.0
1346,18,3.0
2388,50,3.0
1134,25,3.0
2828,56,3.0
827,45,3.0
120,1,3.0
464,1,3.0
3538,1,3.0
3596,1,3.0
2978,56,3.0
3883,50,3.0
1930,25,3.0
1825,35,3.0
970,35,3.0
3103,50,3.0
2350,45,3.0
1995,56,3.0
1538,45,3.0
2614,45,3.0
3206,56,3.0
2148,35,3.0
351,45,3.0
3340,45,3.0
1896,18,3.0
2041,50,3.0
2812,56,3.0
2984,18,3.0
3772,35,3.0
193,1,3.0
452,45,3.0
2842,50,3.0
618,45,3.0
1547,56,3.0
174,1,3.0
3908,50,3.0
3640,56,3.0
2255,50,3.0
591,18,3.0
2016,1,3.0
576,25,3.0
3944,45,3.0
998,56,3.0
1442,35,3.0
783,56,3.0
2678,35,3.0
1472,1,3.0
196,35,3.0
3449,25,3.0
3757,25,3.0
2524,50,3.0
1532,1,3.0
2705,25,3.0
1033,50,3.0
3128,18,3.0
3021,45,3.0
2758,50,3.0
2512,18,3.0
1455,18,3.0
3838,18,3.0
3887,18,3.0
18,45,3.0
3327,56,3.0
2339,56,3.0
874,25,3.0
827,50,3.0
3592,35,3.0
558,56,3.0
245,50,3.0
1007,35,3.0
2782,56,3.0
1677,18,3.0
312,50,3.0
2112,1,3.0
1651,18,3.0
1611,50,3.0
2173,56,3.0
1926,35,3.0
2834,56,3.0
2104,56,3.0
2035,56,3.0
764,56,3.0
2615,1,3.0
1377,50,3.0
2711,56,3.0
939,18,3.0
1514,50,3.0
2825,25,3.0
803,1,3.0
77,1,3.0
3486,50,3.0
1985,18,3.0
297,1,3.0
1604,56,3.0
90,56,3.0
3399,50,3.0
3874,50,3.0
3156,1,3.0
1043,56,3.0
169,50,3.0
2659,56,3.0
2397,56,3.0
2520,1,3.0
3395,50,3.0
1112,45,3.0
2790,1,3.0
3777,45,3.0
3403,1,3.0
147,1,3.0
2400,25,3.0
958,56,3.0
1154,56,3.0
2375,56,3.0
657,18,3.0
2945,56,3.0
698,45,3.0
3400,50,3.0
2847,18,3.0
2844,50,3.0
178,50,3.0
1062,45,3.0
3569,1,3.0
3540,18,3.0
2440,50,3.0
2814,50,3.0
3223,50,3.0
3749,50,3.0
1949,1,3.0
1000,35,3.0
3261,1,3.0
3514,1,3.0
3500,56,3.0
1701,56,3.0
3502,56,3.0
554,50,3.0
806,25,3.0
1378,1,3.0
2540,56,3.0
2879,56,3.0
418,56,3.0
3776,56,3.0
1039,45,3.0
378,50,3.0
775,50,3.0
179,35,3.0
2458,56,3.0
1113,56,3.0
2223,45,3.0
1391,50,3.0
426,56,3.0
387,56,3.0
743,56,3.0
2760,18,3.0
2149,56,3.0
3137,18,3.0
2527,56,3.0
2252,35,3.0
1605,35,3.0
2097,50,3.0
3029,1,3.0
664,18,3.0
79,45,3.0
3318,56,3.0
1502,35,3.0
2823,45,3.0
3947,18,3.0
1275,1,3.0
725,50,3.0
2598,18,3.0
1921,56,3.0
99,18,3.0
3074,1,3.0
2440,25,3.0
1840,50,3.0
2769,56,3.0
3588,56,3.0
3773,56,3.0
3632,18,3.0
2577,35,3.0
1043,1,3.0
3659,45,3.0
381,1,3.0
2417,56,3.0
451,56,3.0
2815,56,3.0
393,45,3.0
3565,25,3.0
3025,45,3.0
3670,35,3.0
503,50,3.0
783,1,3.0
834,18,3.0
1658,56,3.0
2307,56,3.0
2955,25,3.0
175,1,3.0
2717,45,3.0
2417,18,3.0
3420,1,3.0
2373,1,3.0
3515,56,3.0
525,56,3.0
3375,45,3.0
1163,56,3.0
1004,50,3.0
238,50,3.0
1417,1,3.0
2252,56,3.0
3892,18,3.0
2475,25,3.0
96,18,3.0
863,45,3.0
3523,45,3.0
935,18,3.0
3130,1,3.0
3562,50,3.0
2158,45,3.0
2339,50,3.0
1881,50,3.0
759,50,3.0
1398,50,3.0
2691,45,3.0
987,50,3.0
958,25,3.0
2969,18,3.0
3846,50,3.0
3491,50,3.0
1447,50,3.0
2646,50,3.0
394,45,3.0
3415,18,3.0
388,1,3.0
3207,50,3.0
3600,1,3.0
1899,35,3.0
3900,35,3.0
341,50,3.0
967,25,3.0
123,1,3.0
3865,35,3.0
1728,56,3.0
2246,35,3.0
1504,45,3.0
3482,35,3.0
1867,50,3.0
1890,35,3.0
3142,1,3.0
2545,25,3.0
2036,45,3.0
2981,45,3.0
2740,45,3.0
469,1,3.0
2341,1,3.0
3337,35,3.0
1715,35,3.0
3373,35,3.0
2688,1,3.0
2507,18,3.0
2635,56,3.0
967,35,3.0
1869,56,3.0
3102,56,3.0
2523,56,3.0
3580,45,3.0
1438,50,3.0
1791,18,3.0
3372,18,3.0
2876,35,3.0
1014,1,3.0
621,45,3.0
1626,56,3.0
678,1,3.0
2661,18,3.0
1902,35,3.0
359,18,3.0
1603,50,3.0
2234,35,3.0
2400,1,3.0
3018,1,3.0
1816,50,3.0
2246,45,3.0
3777,35,3.0
617,50,3.0
1181,45,3.0
657,56,3.0
2172,25,3.0
2209,25,3.0
2405,25,2.996598639455782
2723,18,2.9956709956709955
586,18,2.9935897435897436
2,18,2.9935064935064934
2688,18,2.992424242424242
89,25,2.99
2038,25,2.9893617021276597
423,25,2.9893617021276597
410,35,2.989247311827957
3525,35,2.9876543209876543
2881,18,2.987012987012987
1409,25,2.986013986013986
366,18,2.9859154929577465
2990,18,2.9855072463768115
3672,25,2.985074626865672
2410,18,2.984126984126984
2532,25,2.984
1717,25,2.982456140350877
2418,25,2.982142857142857
3879,25,2.982142857142857
2469,18,2.9814814814814814
2587,25,2.981132075471698
2468,18,2.981132075471698
1007,25,2.980952380952381
1816,25,2.980392156862745
367,18,2.979591836734694
2151,25,2.978723404255319
3247,25,2.9786324786324787
1918,25,2.9783393501805056
3698,45,2.9782608695652173
237,35,2.9782608695652173
2356,25,2.9782608695652173
2699,25,2.9775280898876404
2724,25,2.9761904761904763
2787,25,2.9761904761904763
2805,45,2.975609756097561
2146,35,2.975
3263,50,2.975
2252,25,2.9746835443037973
2485,35,2.9743589743589745
3825,18,2.9740259740259742
2247,25,2.972972972972973
3355,35,2.972972972972973
2787,18,2.9722222222222223
3943,25,2.9722222222222223
2978,18,2.9722222222222223
3,25,2.971590909090909
1876,18,2.9710982658959537
2088,18,2.971014492753623
2126,45,2.9705882352941178
2263,35,2.9705882352941178
736,18,2.9703389830508473
2713,45,2.9696969696969697
788,18,2.9696969696969697
3553,18,2.9696969696969697
2143,35,2.9692307692307693
2546,18,2.96875
2699,18,2.9685534591194966
370,35,2.967741935483871
2792,25,2.967741935483871
3544,25,2.967741935483871
2521,35,2.967741935483871
170,25,2.9672131147540983
2005,35,2.967032967032967
1513,25,2.966887417218543
830,45,2.966666666666667
2615,18,2.966666666666667
2641,35,2.966442953020134
3534,18,2.966386554621849
3835,35,2.9642857142857144
46,35,2.9642857142857144
2531,18,2.9642857142857144
2177,35,2.9642857142857144
55,25,2.9642857142857144
1422,35,2.962962962962963
3773,35,2.962962962962963
3,35,2.962962962962963
3584,25,2.9622641509433962
42,18,2.9622641509433962
2540,25,2.962025316455696
2447,25,2.9615384615384617
1024,35,2.9615384615384617
1330,18,2.9615384615384617
3387,35,2.9615384615384617
3618,1,2.96
1894,35,2.96
81,35,2.96
278,25,2.96
2429,35,2.96
520,45,2.96
3614,18,2.9594594594594597
100,35,2.9583333333333335
1713,25,2.9583333333333335
276,45,2.9583333333333335
1647,18,2.9583333333333335
1064,25,2.9577464788732395
2752,35,2.9574468085106385
2472,25,2.9574468085106385
3483,25,2.9565217391304346
1064,1,2.9565217391304346
271,25,2.9565217391304346
2259,45,2.9565217391304346
2535,25,2.9565217391304346
3600,50,2.9565217391304346
1854,25,2.9565217391304346
330,35,2.9565217391304346
1320,25,2.956072351421189
1970,18,2.9558823529411766
2431,25,2.9548387096774196
2533,56,2.9545454545454546
2402,18,2.9545454545454546
31,18,2.9545454545454546
153,45,2.9545454545454546
3620,25,2.9545454545454546
1702,1,2.9545454545454546
2699,50,2.954022988505747
468,18,2.953488372093023
748,18,2.953488372093023
2331,18,2.9523809523809526
387,35,2.9523809523809526
2702,50,2.9523809523809526
3754,45,2.9523809523809526
3272,18,2.9523809523809526
13,18,2.9523809523809526
2428,50,2.9523809523809526
1352,18,2.9523809523809526
2560,35,2.9523809523809526
3120,18,2.951219512195122
1454,25,2.951219512195122
2190,25,2.95
3173,56,2.95
3354,1,2.95
3785,35,2.949367088607595
338,18,2.9491525423728815
2722,35,2.9489795918367347
3156,45,2.948717948717949
273,18,2.9482758620689653
3497,35,2.9473684210526314
3423,35,2.9473684210526314
547,35,2.9473684210526314
3491,35,2.9473684210526314
2154,25,2.9473684210526314
2314,35,2.9473684210526314
3571,35,2.9473684210526314
88,35,2.9473684210526314
1091,18,2.9468085106382977
1377,35,2.9454545454545453
76,25,2.9452054794520546
2535,35,2.9444444444444446
23,35,2.9444444444444446
2704,25,2.9444444444444446
548,18,2.9444444444444446
1600,18,2.9444444444444446
2120,25,2.94392523364486
3264,18,2.943661971830986
674,18,2.942857142857143
804,35,2.942857142857143
303,45,2.942857142857143
1911,45,2.942857142857143
479,18,2.9411764705882355
2782,50,2.9411764705882355
586,56,2.9411764705882355
577,25,2.9411764705882355
3584,45,2.9411764705882355
370,18,2.9411764705882355
2120,45,2.9411764705882355
148,25,2.9411764705882355
479,35,2.9411764705882355
520,50,2.9411764705882355
711,35,2.9411764705882355
2290,45,2.9411764705882355
537,25,2.9411764705882355
2802,35,2.9402985074626864
5,25,2.9401709401709404
2723,1,2.94
3708,35,2.9393939393939394
1366,18,2.9393939393939394
42,35,2.9393939393939394
1355,25,2.9393939393939394
3156,35,2.9384615384615387
1801,25,2.937888198757764
3623,56,2.9375
2656,35,2.9375
365,35,2.9375
2505,50,2.9375
9,35,2.9375
2088,50,2.9375
3441,56,2.9375
2531,25,2.9375
369,35,2.9375
1717,18,2.9371069182389937
2367,25,2.9357798165137616
3717,25,2.9356223175965663
153,50,2.935483870967742
532,18,2.935483870967742
186,18,2.935483870967742
2428,1,2.935483870967742
2822,25,2.9344262295081966
3270,35,2.933333333333333
2279,1,2.933333333333333
3452,45,2.933333333333333
3806,45,2.933333333333333
2794,50,2.933333333333333
1896,25,2.933333333333333
3597,18,2.933333333333333
1906,25,2.933333333333333
2168,25,2.933333333333333
54,1,2.933333333333333
3544,35,2.933333333333333
3,56,2.933333333333333
2041,18,2.933333333333333
3697,18,2.9328358208955225
1377,25,2.9324618736383443
2517,35,2.9322033898305087
3708,25,2.9316239316239314
1980,18,2.9310344827586206
3732,25,2.9310344827586206
434,25,2.930795847750865
2060,25,2.9305555555555554
3837,25,2.9302325581395348
2976,25,2.9297520661157024
2598,25,2.9297520661157024
3194,18,2.9285714285714284
639,35,2.9285714285714284
3208,35,2.9285714285714284
2416,45,2.9285714285714284
2846,1,2.9285714285714284
2769,18,2.9285714285714284
988,35,2.9285714285714284
1707,1,2.9285714285714284
1726,35,2.9285714285714284
294,25,2.9285714285714284
3908,1,2.9285714285714284
2712,45,2.9285714285714284
1342,18,2.9285714285714284
2372,25,2.9285714285714284
1647,35,2.9285714285714284
2105,56,2.9285714285714284
2367,18,2.9285714285714284
1009,50,2.9285714285714284
1367,25,2.9285714285714284
1690,25,2.927710843373494
1027,35,2.9272727272727272
464,35,2.926829268292683
3247,18,2.9261363636363638
3428,25,2.925925925925926
1754,45,2.925925925925926
140,18,2.925925925925926
1030,45,2.925925925925926
1363,18,2.925925925925926
2410,25,2.925
3615,18,2.9242424242424243
2840,25,2.9240506329113924
3449,35,2.923076923076923
3707,56,2.923076923076923
2718,18,2.923076923076923
1421,25,2.923076923076923
1586,1,2.923076923076923
798,45,2.923076923076923
3248,1,2.923076923076923
8,25,2.923076923076923
1485,56,2.923076923076923
663,35,2.923076923076923
237,50,2.923076923076923
836,35,2.923076923076923
313,18,2.923076923076923
1468,18,2.923076923076923
3053,1,2.923076923076923
3316,1,2.923076923076923
3672,45,2.923076923076923
3326,18,2.923076923076923
3053,45,2.923076923076923
2472,18,2.923076923076923
2007,18,2.923076923076923
295,25,2.923076923076923
3326,35,2.923076923076923
3324,35,2.923076923076923
1616,18,2.923076923076923
765,1,2.923076923076923
2402,56,2.923076923076923
3051,1,2.923076923076923
