MovieID,Occupation,avg(Rating)
3646,0,2.6923076923076925
5,16,2.6923076923076925
1100,14,2.6923076923076925
3004,14,2.6923076923076925
81,1,2.6923076923076925
20,7,2.6923076923076925
2369,15,2.6923076923076925
2021,11,2.6923076923076925
1848,4,2.6923076923076925
3764,2,2.6923076923076925
315,16,2.6923076923076925
3489,18,2.6923076923076925
2532,6,2.6923076923076925
1541,20,2.6923076923076925
76,14,2.6923076923076925
3484,3,2.6923076923076925
257,20,2.6923076923076925
1806,7,2.6923076923076925
256,16,2.6923076923076925
3385,4,2.6923076923076925
1391,14,2.690909090909091
1091,7,2.6904761904761907
466,12,2.689655172413793
3387,4,2.689655172413793
1391,15,2.689655172413793
2379,0,2.689655172413793
3841,5,2.6875
2429,4,2.6875
3693,7,2.6875
2861,20,2.6875
2093,0,2.6875
1483,0,2.6875
2506,20,2.6875
3452,1,2.6875
432,12,2.6875
2168,4,2.6875
1717,16,2.6875
1007,20,2.6875
2723,6,2.6875
2385,1,2.6875
2771,14,2.6875
3821,12,2.6875
2263,1,2.6875
3258,4,2.6862745098039214
830,4,2.6857142857142855
2533,4,2.6857142857142855
2717,7,2.685185185185185
2428,0,2.684931506849315
3388,17,2.6842105263157894
2054,19,2.6842105263157894
2399,1,2.6842105263157894
2468,20,2.6842105263157894
3705,4,2.6842105263157894
2148,4,2.6842105263157894
2478,17,2.6842105263157894
2088,1,2.6842105263157894
2688,2,2.6818181818181817
1391,5,2.6818181818181817
435,14,2.6818181818181817
1983,7,2.6818181818181817
435,2,2.6818181818181817
3785,2,2.6818181818181817
1924,17,2.6818181818181817
585,2,2.6818181818181817
485,2,2.6818181818181817
2950,17,2.6818181818181817
1779,0,2.681159420289855
186,0,2.68
2247,4,2.68
3394,0,2.68
1752,17,2.68
1623,0,2.68
2468,7,2.68
1003,0,2.68
1566,12,2.68
432,1,2.6785714285714284
2598,20,2.6785714285714284
2827,17,2.6785714285714284
2605,2,2.6785714285714284
2722,2,2.6774193548387095
3688,4,2.6774193548387095
2297,1,2.6774193548387095
2269,0,2.6774193548387095
1975,0,2.676470588235294
3,1,2.675675675675676
849,17,2.6744186046511627
464,11,2.6666666666666665
1083,11,2.6666666666666665
2524,12,2.6666666666666665
3230,15,2.6666666666666665
656,0,2.6666666666666665
258,5,2.6666666666666665
3021,7,2.6666666666666665
1497,5,2.6666666666666665
3235,15,2.6666666666666665
639,6,2.6666666666666665
1867,0,2.6666666666666665
2668,20,2.6666666666666665
2051,2,2.6666666666666665
2979,18,2.6666666666666665
3598,10,2.6666666666666665
2003,13,2.6666666666666665
2748,5,2.6666666666666665
2722,13,2.6666666666666665
2195,19,2.6666666666666665
2364,16,2.6666666666666665
2252,5,2.6666666666666665
3491,2,2.6666666666666665
516,14,2.6666666666666665
2166,11,2.6666666666666665
1352,2,2.6666666666666665
2341,20,2.6666666666666665
3181,13,2.6666666666666665
3146,10,2.6666666666666665
3947,13,2.6666666666666665
3017,15,2.6666666666666665
549,14,2.6666666666666665
3714,14,2.6666666666666665
15,15,2.6666666666666665
118,20,2.6666666666666665
917,12,2.6666666666666665
196,20,2.6666666666666665
3577,3,2.6666666666666665
3385,3,2.6666666666666665
469,19,2.6666666666666665
782,18,2.6666666666666665
2041,9,2.6666666666666665
2221,0,2.6666666666666665
3423,14,2.6666666666666665
9,5,2.6666666666666665
2044,17,2.6666666666666665
1432,19,2.6666666666666665
2856,14,2.6666666666666665
1190,12,2.6666666666666665
2409,10,2.6666666666666665
606,17,2.6666666666666665
665,20,2.6666666666666665
455,15,2.6666666666666665
2836,3,2.6666666666666665
2188,15,2.6666666666666665
119,4,2.6666666666666665
1490,0,2.6666666666666665
876,17,2.6666666666666665
1473,7,2.6666666666666665
650,3,2.6666666666666665
2982,20,2.6666666666666665
2535,13,2.6666666666666665
2428,8,2.6666666666666665
2356,7,2.6666666666666665
600,4,2.6666666666666665
1498,5,2.6666666666666665
267,2,2.6666666666666665
135,3,2.6666666666666665
3206,19,2.6666666666666665
1917,20,2.6666666666666665
2982,16,2.6666666666666665
735,13,2.6666666666666665
1833,20,2.6666666666666665
23,5,2.6666666666666665
2473,19,2.6666666666666665
2149,2,2.6666666666666665
2344,11,2.6666666666666665
891,20,2.6666666666666665
1624,1,2.6666666666666665
2252,15,2.6666666666666665
157,6,2.6666666666666665
1191,18,2.6666666666666665
1438,3,2.6666666666666665
2340,11,2.6666666666666665
3737,17,2.6666666666666665
3235,16,2.6666666666666665
86,8,2.6666666666666665
3033,6,2.6666666666666665
1523,20,2.6666666666666665
3218,0,2.6666666666666665
2060,18,2.6666666666666665
3557,20,2.6666666666666665
2771,12,2.6666666666666665
3249,20,2.6666666666666665
2417,14,2.6666666666666665
2378,15,2.6666666666666665
1977,19,2.6666666666666665
2741,0,2.6666666666666665
2668,17,2.6666666666666665
3584,20,2.6666666666666665
929,6,2.6666666666666665
2042,3,2.6666666666666665
1404,11,2.6666666666666665
3810,1,2.6666666666666665
1535,16,2.6666666666666665
2526,14,2.6666666666666665
2,8,2.6666666666666665
3243,10,2.6666666666666665
1916,11,2.6666666666666665
2215,0,2.6666666666666665
3180,2,2.6666666666666665
1357,18,2.6666666666666665
605,11,2.6666666666666665
85,11,2.6666666666666665
1726,3,2.6666666666666665
1816,2,2.6666666666666665
42,19,2.6666666666666665
880,5,2.6666666666666665
2017,12,2.6666666666666665
3773,17,2.6666666666666665
3643,6,2.6666666666666665
1085,10,2.6666666666666665
543,18,2.6666666666666665
2120,17,2.6666666666666665
196,19,2.6666666666666665
2900,11,2.6666666666666665
2387,2,2.6666666666666665
2160,10,2.6666666666666665
3732,17,2.6666666666666665
3024,10,2.6666666666666665
3371,16,2.6666666666666665
437,14,2.6666666666666665
328,18,2.6666666666666665
3453,17,2.6666666666666665
1616,19,2.6666666666666665
1391,7,2.6666666666666665
2710,8,2.6666666666666665
2500,10,2.6666666666666665
86,5,2.6666666666666665
1980,4,2.6666666666666665
1925,6,2.6666666666666665
522,12,2.6666666666666665
3165,14,2.6666666666666665
2432,19,2.6666666666666665
466,5,2.6666666666666665
2477,0,2.6666666666666665
3896,1,2.6666666666666665
2059,18,2.6666666666666665
499,17,2.6666666666666665
3919,5,2.6666666666666665
200,0,2.6666666666666665
2073,15,2.6666666666666665
2647,16,2.6666666666666665
2004,18,2.6666666666666665
2637,7,2.6666666666666665
1621,12,2.6666666666666665
2279,10,2.6666666666666665
1972,5,2.6666666666666665
3388,14,2.6666666666666665
2674,7,2.6666666666666665
2723,11,2.6666666666666665
829,12,2.6666666666666665
3806,6,2.6666666666666665
3807,4,2.6666666666666665
3781,12,2.6666666666666665
3325,17,2.6666666666666665
1526,17,2.6666666666666665
479,10,2.6666666666666665
172,15,2.6666666666666665
482,1,2.6666666666666665
938,11,2.6666666666666665
2112,10,2.6666666666666665
2574,10,2.6666666666666665
2375,16,2.6666666666666665
366,5,2.6666666666666665
313,6,2.6666666666666665
1342,1,2.6666666666666665
407,1,2.6666666666666665
3254,16,2.6666666666666665
3436,2,2.6666666666666665
287,20,2.6666666666666665
191,20,2.6666666666666665
1995,18,2.6666666666666665
709,20,2.6666666666666665
3014,3,2.6666666666666665
3649,10,2.6666666666666665
808,17,2.6666666666666665
656,2,2.6666666666666665
1727,10,2.6666666666666665
3726,12,2.6666666666666665
2265,15,2.6666666666666665
2267,3,2.6666666666666665
2051,15,2.6666666666666665
2447,5,2.6666666666666665
2007,15,2.6666666666666665
3691,1,2.6666666666666665
1995,12,2.6666666666666665
3399,17,2.6666666666666665
2159,11,2.6666666666666665
1897,15,2.6666666666666665
2713,3,2.6666666666666665
1869,17,2.6666666666666665
148,4,2.6666666666666665
535,18,2.6666666666666665
3702,9,2.6666666666666665
779,1,2.6666666666666665
2038,19,2.6666666666666665
442,19,2.6666666666666665
3500,14,2.6666666666666665
2106,20,2.6666666666666665
3447,20,2.6666666666666665
248,12,2.6666666666666665
3830,0,2.6666666666666665
743,7,2.6666666666666665
3693,6,2.6666666666666665
2119,6,2.6666666666666665
3113,2,2.6666666666666665
460,10,2.6666666666666665
3153,8,2.6666666666666665
1858,19,2.6666666666666665
1986,18,2.6666666666666665
2498,5,2.6666666666666665
3181,11,2.6666666666666665
2829,4,2.6666666666666665
1455,3,2.6666666666666665
2350,17,2.6666666666666665
3628,18,2.6666666666666665
2387,12,2.6666666666666665
2196,4,2.6666666666666665
1432,1,2.6666666666666665
1431,9,2.6666666666666665
1128,7,2.6666666666666665
575,1,2.6666666666666665
1439,14,2.6666666666666665
3832,7,2.6666666666666665
2495,13,2.6666666666666665
800,18,2.6666666666666665
2026,14,2.6666666666666665
1539,2,2.6666666666666665
3240,1,2.6666666666666665
487,11,2.6666666666666665
2269,11,2.6666666666666665
81,16,2.6666666666666665
3287,20,2.6666666666666665
2016,6,2.6666666666666665
202,2,2.6666666666666665
2260,6,2.6666666666666665
2051,17,2.6666666666666665
719,2,2.6666666666666665
3949,9,2.6666666666666665
3529,5,2.6666666666666665
3826,18,2.6666666666666665
3739,4,2.6666666666666665
20,16,2.6666666666666665
1458,4,2.6666666666666665
2582,15,2.6666666666666665
3156,14,2.6666666666666665
238,6,2.6666666666666665
476,7,2.6666666666666665
280,11,2.6666666666666665
2392,10,2.6666666666666665
1043,12,2.6666666666666665
3562,20,2.6666666666666665
1690,10,2.6666666666666665
3725,3,2.6666666666666665
550,11,2.6666666666666665
2038,20,2.6666666666666665
1581,20,2.6666666666666665
2162,12,2.6666666666666665
1382,16,2.6666666666666665
2693,10,2.6666666666666665
2158,2,2.6666666666666665
1455,0,2.6666666666666665
1646,2,2.6666666666666665
3934,20,2.6666666666666665
3608,13,2.6666666666666665
1825,4,2.6666666666666665
3013,12,2.6666666666666665
2860,1,2.6666666666666665
3518,1,2.6666666666666665
650,11,2.6666666666666665
1604,5,2.6666666666666665
358,7,2.6666666666666665
1866,15,2.6666666666666665
881,2,2.6666666666666665
211,4,2.6666666666666665
1791,4,2.6666666666666665
1342,20,2.6666666666666665
1113,4,2.6666666666666665
464,14,2.6666666666666665
81,9,2.6666666666666665
3179,2,2.6666666666666665
3941,20,2.6666666666666665
2835,5,2.6666666666666665
1488,14,2.6666666666666665
2498,9,2.6666666666666665
2540,11,2.6666666666666665
2975,16,2.6666666666666665
1008,13,2.6666666666666665
187,6,2.6666666666666665
3912,1,2.6666666666666665
3144,2,2.6666666666666665
1053,4,2.6666666666666665
2264,14,2.6666666666666665
2040,5,2.6666666666666665
2827,18,2.6666666666666665
2163,11,2.6666666666666665
1603,15,2.6666666666666665
450,20,2.6666666666666665
409,20,2.6666666666666665
2476,13,2.6666666666666665
1887,19,2.6666666666666665
3414,20,2.6666666666666665
1458,2,2.6666666666666665
3754,12,2.6666666666666665
2283,0,2.6666666666666665
2507,16,2.6666666666666665
2036,12,2.6666666666666665
3053,11,2.6666666666666665
57,3,2.6666666666666665
3837,14,2.6666666666666665
2544,1,2.6666666666666665
2421,18,2.6666666666666665
1331,20,2.6666666666666665
1951,5,2.6666666666666665
3633,18,2.6666666666666665
3013,17,2.6666666666666665
984,4,2.6666666666666665
2013,8,2.6666666666666665
3106,0,2.6666666666666665
2519,2,2.6666666666666665
410,19,2.6666666666666665
378,11,2.6666666666666665
118,3,2.6666666666666665
2111,11,2.6666666666666665
1858,10,2.6666666666666665
517,9,2.6666666666666665
2051,3,2.6666666666666665
78,3,2.6666666666666665
3854,20,2.6666666666666665
1829,0,2.6666666666666665
2055,5,2.6666666666666665
2121,13,2.6666666666666665
2769,14,2.6666666666666665
1503,6,2.6666666666666665
835,6,2.6666666666666665
3697,15,2.6666666666666665
1184,17,2.6666666666666665
2387,18,2.6666666666666665
2257,1,2.6666666666666665
2143,19,2.6666666666666665
3946,5,2.6666666666666665
1005,2,2.6666666666666665
1206,9,2.6666666666666665
254,17,2.6666666666666665
3834,15,2.6666666666666665
2288,9,2.6666666666666665
2774,2,2.6666666666666665
1519,4,2.6666666666666665
2553,10,2.6666666666666665
217,1,2.6666666666666665
3130,7,2.6666666666666665
1024,11,2.6666666666666665
450,10,2.6666666666666665
1831,9,2.6666666666666665
1839,5,2.6666666666666665
438,3,2.6666666666666665
3646,2,2.6666666666666665
1867,12,2.6666666666666665
3667,17,2.6666666666666665
2089,19,2.6666666666666665
2812,1,2.6666666666666665
275,14,2.6666666666666665
2782,10,2.6666666666666665
3239,4,2.6666666666666665
3503,3,2.6666666666666665
2286,2,2.6666666666666665
1667,1,2.6666666666666665
1034,11,2.6666666666666665
3745,18,2.6666666666666665
1128,14,2.6666666666666665
2629,1,2.6666666666666665
2255,0,2.6666666666666665
1188,18,2.6666666666666665
415,18,2.6666666666666665
70,13,2.6666666666666665
3782,13,2.6666666666666665
2530,1,2.6666666666666665
331,1,2.6666666666666665
3419,0,2.6666666666666665
2168,12,2.6666666666666665
3935,2,2.6666666666666665
2793,15,2.6666666666666665
200,16,2.6666666666666665
528,17,2.6666666666666665
3919,12,2.6666666666666665
1341,5,2.6666666666666665
2787,1,2.6666666666666665
882,7,2.6666666666666665
157,13,2.6666666666666665
1979,0,2.6666666666666665
1167,3,2.6666666666666665
88,18,2.6666666666666665
565,3,2.6666666666666665
1551,1,2.6666666666666665
818,12,2.6666666666666665
3669,12,2.6666666666666665
2271,2,2.6666666666666665
2169,11,2.6666666666666665
2806,9,2.6666666666666665
735,10,2.6666666666666665
20,6,2.6666666666666665
870,17,2.6666666666666665
1805,13,2.6666666666666665
3714,13,2.6666666666666665
998,19,2.6666666666666665
725,5,2.6666666666666665
2492,14,2.6666666666666665
1034,1,2.6666666666666665
3885,0,2.6666666666666665
2052,14,2.6666666666666665
3054,15,2.6666666666666665
2387,11,2.6666666666666665
3029,15,2.6666666666666665
3861,6,2.6666666666666665
1427,3,2.6666666666666665
2142,12,2.6666666666666665
2389,2,2.6666666666666665
3070,8,2.6666666666666665
421,10,2.6666666666666665
1644,13,2.6666666666666665
1798,16,2.6666666666666665
157,3,2.6666666666666665
2749,11,2.6666666666666665
1087,6,2.6666666666666665
2752,2,2.6666666666666665
3374,20,2.6666666666666665
2408,13,2.6666666666666665
2259,20,2.6666666666666665
2638,17,2.6666666666666665
1824,1,2.6666666666666665
118,0,2.6666666666666665
2536,17,2.6666666666666665
3399,9,2.6666666666666665
1726,6,2.6666666666666665
20,19,2.6666666666666665
3938,20,2.6666666666666665
3884,1,2.6666666666666665
673,5,2.6666666666666665
2718,19,2.6666666666666665
3679,2,2.6666666666666665
1981,10,2.6666666666666665
2877,3,2.6666666666666665
434,11,2.6666666666666665
1816,14,2.6666666666666665
155,5,2.6666666666666665
3855,4,2.6666666666666665
2829,6,2.6666666666666665
3725,16,2.6666666666666665
3786,19,2.6666666666666665
1690,13,2.6666666666666665
809,0,2.6666666666666665
2634,10,2.6666666666666665
3802,10,2.6666666666666665
1586,10,2.6666666666666665
1586,11,2.6666666666666665
575,17,2.6666666666666665
710,10,2.6666666666666665
1007,2,2.6666666666666665
3839,20,2.6666666666666665
489,18,2.6666666666666665
835,18,2.6666666666666665
2050,9,2.6666666666666665
2752,3,2.6666666666666665
2986,18,2.6666666666666665
2325,2,2.6666666666666665
240,17,2.6666666666666665
2392,13,2.6666666666666665
3918,7,2.6666666666666665
3017,0,2.6666666666666665
2702,11,2.6666666666666665
1494,12,2.6666666666666665
3007,19,2.6666666666666665
1091,11,2.6666666666666665
1440,2,2.6666666666666665
1703,4,2.6666666666666665
1334,13,2.6666666666666665
2338,18,2.6666666666666665
64,11,2.6666666666666665
3769,19,2.6666666666666665
640,14,2.6666666666666665
3883,2,2.6666666666666665
1980,16,2.6666666666666665
3355,5,2.6666666666666665
1454,19,2.6666666666666665
2472,19,2.6666666666666665
2663,5,2.6666666666666665
273,5,2.6666666666666665
3604,16,2.6666666666666665
3113,0,2.6666666666666665
2259,4,2.6666666666666665
468,19,2.6666666666666665
3374,1,2.6666666666666665
1702,7,2.6666666666666665
2520,13,2.6666666666666665
1746,20,2.6666666666666665
436,5,2.6666666666666665
2338,17,2.6666666666666665
1447,17,2.6666666666666665
2667,5,2.6666666666666665
148,3,2.6666666666666665
168,13,2.6666666666666665
2865,14,2.6666666666666665
824,20,2.6666666666666665
3690,6,2.6666666666666665
996,18,2.6666666666666665
3669,17,2.6666666666666665
2878,18,2.6666666666666665
1320,5,2.6666666666666665
1970,20,2.6666666666666665
3663,6,2.6666666666666665
2586,7,2.6666666666666665
2733,4,2.6666666666666665
3272,15,2.6666666666666665
2337,6,2.6666666666666665
3273,3,2.6666666666666665
435,18,2.6666666666666665
1624,2,2.6666666666666665
2279,6,2.6666666666666665
784,20,2.6666666666666665
271,7,2.6666666666666665
1833,12,2.6666666666666665
2598,19,2.6666666666666665
278,7,2.6666666666666665
2153,13,2.6666666666666665
1987,18,2.6666666666666665
278,14,2.6666666666666665
725,10,2.6666666666666665
2143,11,2.6666666666666665
2421,19,2.6666666666666665
2169,2,2.6666666666666665
2749,3,2.6666666666666665
2531,9,2.6666666666666665
3947,20,2.6666666666666665
3937,11,2.6666666666666665
3110,7,2.6666666666666665
1806,20,2.6666666666666665
1020,15,2.6666666666666665
891,16,2.6666666666666665
413,0,2.6666666666666665
2956,2,2.6666666666666665
3194,11,2.6666666666666665
410,18,2.6666666666666665
1646,3,2.6666666666666665
418,3,2.6666666666666665
1591,8,2.6666666666666665
2491,0,2.6666666666666665
1902,9,2.6666666666666665
3675,19,2.6666666666666665
2634,20,2.6666666666666665
1382,14,2.6666666666666665
227,20,2.6666666666666665
351,18,2.6666666666666665
2173,6,2.6666666666666665
3287,9,2.6666666666666665
3623,18,2.6666666666666665
1479,13,2.6666666666666665
1677,1,2.6666666666666665
2290,15,2.6666666666666665
3124,12,2.6666666666666665
2808,14,2.6666666666666665
155,11,2.6666666666666665
1544,20,2.6666666666666665
2642,3,2.6666666666666665
1592,17,2.6666666666666665
2696,9,2.6666666666666665
2637,6,2.6666666666666665
3180,0,2.6666666666666665
3491,5,2.6666666666666665
2798,18,2.6666666666666665
818,15,2.6666666666666665
12,18,2.6666666666666665
3454,12,2.6666666666666665
3276,14,2.6666666666666665
487,18,2.6666666666666665
31,10,2.6666666666666665
606,6,2.6666666666666665
168,1,2.6666666666666665
2719,13,2.6666666666666665
1779,11,2.6666666666666665
1346,5,2.6666666666666665
2613,10,2.6666666666666665
326,6,2.6666666666666665
1606,15,2.6666666666666665
15,6,2.6666666666666665
1487,12,2.6666666666666665
513,7,2.6666666666666665
2932,11,2.6666666666666665
2794,18,2.6666666666666665
3773,20,2.6666666666666665
1363,7,2.6666666666666665
1655,4,2.6666666666666665
3325,3,2.6666666666666665
3500,4,2.6666666666666665
1902,4,2.6666666666666665
312,16,2.6666666666666665
1642,12,2.6666666666666665
2558,13,2.6666666666666665
2656,17,2.6666666666666665
2016,11,2.6666666666666665
1121,0,2.6666666666666665
2279,0,2.6666666666666665
48,19,2.6666666666666665
2255,3,2.6666666666666665
2798,3,2.6666666666666665
1399,2,2.6666666666666665
3816,17,2.6666666666666665
418,17,2.6666666666666665
1733,13,2.6666666666666665
61,16,2.6666666666666665
332,7,2.6666666666666665
3840,0,2.6666666666666665
13,10,2.6666666666666665
3834,9,2.6666666666666665
2766,17,2.6666666666666665
3518,20,2.6666666666666665
3276,17,2.6666666666666665
1487,19,2.6666666666666665
3120,15,2.6666666666666665
3284,4,2.6666666666666665
1366,19,2.6666666666666665
2953,18,2.6666666666666665
2450,9,2.6666666666666665
2025,10,2.6666666666666665
1882,13,2.6666666666666665
611,20,2.6666666666666665
2283,17,2.6666666666666665
533,7,2.6666666666666665
2266,19,2.6666666666666665
3318,17,2.6666666666666665
3771,13,2.6666666666666665
15,3,2.6666666666666665
2084,19,2.6666666666666665
157,5,2.6666666666666665
3391,5,2.6666666666666665
1503,16,2.6666666666666665
3864,10,2.6666666666666665
2990,19,2.6666666666666665
885,3,2.6666666666666665
2546,3,2.6666666666666665
76,10,2.6666666666666665
538,18,2.6666666666666665
765,1,2.6666666666666665
2900,2,2.6666666666666665
2385,20,2.6666666666666665
3457,19,2.6666666666666665
2715,3,2.6666666666666665
603,5,2.6666666666666665
1921,8,2.6666666666666665
272,18,2.6666666666666665
3946,6,2.6666666666666665
2365,11,2.6666666666666665
327,18,2.6666666666666665
2851,18,2.6666666666666665
2755,20,2.6666666666666665
2546,20,2.6666666666666665
2153,18,2.6666666666666665
2253,15,2.6666666666666665
3810,6,2.6666666666666665
779,0,2.6666666666666665
65,3,2.6666666666666665
1872,20,2.6666666666666665
496,4,2.6666666666666665
685,4,2.6666666666666665
619,4,2.6666666666666665
2091,1,2.6666666666666665
1998,3,2.6666666666666665
172,7,2.6666666666666665
3864,12,2.6666666666666665
3319,2,2.6666666666666665
1043,18,2.6666666666666665
1869,6,2.6666666666666665
2182,11,2.6666666666666665
1382,2,2.6666666666666665
304,2,2.6666666666666665
3587,6,2.6666666666666665
1972,10,2.6666666666666665
19,9,2.6666666666666665
338,19,2.6666666666666665
3934,12,2.6666666666666665
2889,11,2.6666666666666665
195,16,2.6666666666666665
2170,20,2.6666666666666665
3860,0,2.6666666666666665
2790,4,2.6666666666666665
3393,7,2.6666666666666665
3197,8,2.6666666666666665
2900,0,2.6666666666666665
2659,1,2.6666666666666665
747,2,2.6666666666666665
2120,3,2.6666666666666665
3710,17,2.6666666666666665
3562,1,2.6666666666666665
3258,11,2.6666666666666665
2713,6,2.6666666666666665
524,19,2.6666666666666665
2567,19,2.6666666666666665
1034,10,2.6666666666666665
3721,7,2.6666666666666665
3340,16,2.6666666666666665
2974,5,2.6666666666666665
2802,15,2.6666666666666665
2730,11,2.6666666666666665
491,11,2.6666666666666665
1631,17,2.6666666666666665
870,10,2.6666666666666665
1985,18,2.6666666666666665
3496,14,2.6666666666666665
2892,0,2.6666666666666665
237,19,2.6666666666666665
879,10,2.6666666666666665
3217,12,2.6666666666666665
3786,11,2.6666666666666665
1747,8,2.6666666666666665
3825,17,2.6666666666666665
2822,11,2.6666666666666665
2891,12,2.6666666666666665
2851,3,2.6666666666666665
1468,0,2.6666666666666665
2758,12,2.6666666666666665
3519,6,2.6666666666666665
2234,0,2.6666666666666665
472,1,2.6666666666666665
3923,6,2.6666666666666665
2901,11,2.6666666666666665
1016,11,2.6666666666666665
532,15,2.6666666666666665
667,12,2.6666666666666665
2032,17,2.6666666666666665
3588,11,2.6666666666666665
2017,20,2.6666666666666665
1605,1,2.6666666666666665
490,20,2.6666666666666665
867,10,2.6666666666666665
498,2,2.6666666666666665
550,2,2.6666666666666665
2743,20,2.6666666666666665
2458,18,2.6666666666666665
93,17,2.6666666666666665
2408,5,2.6666666666666665
963,6,2.6666666666666665
2458,19,2.6666666666666665
2758,6,2.6666666666666665
1550,12,2.6666666666666665
427,9,2.6666666666666665
2815,15,2.6666666666666665
64,3,2.6666666666666665
2017,6,2.6666666666666665
3399,1,2.6666666666666665
2978,0,2.6666666666666665
381,11,2.6666666666666665
691,12,2.6666666666666665
3918,11,2.6666666666666665
3782,12,2.6666666666666665
2707,19,2.6666666666666665
2772,11,2.6666666666666665
3729,11,2.6666666666666665
2952,5,2.6666666666666665
3732,19,2.6666666666666665
445,6,2.6666666666666665
2465,16,2.6666666666666665
2561,17,2.6666666666666665
2082,5,2.6666666666666665
688,6,2.6666666666666665
1606,18,2.6666666666666665
3514,14,2.6666666666666665
35,16,2.6666666666666665
208,2,2.6666666666666665
2718,15,2.6666666666666665
3409,18,2.6666666666666665
3732,5,2.6666666666666665
3889,3,2.6666666666666665
491,19,2.6666666666666665
3747,16,2.6666666666666665
1746,0,2.6666666666666665
1681,5,2.6666666666666665
3709,12,2.6666666666666665
2676,11,2.6666666666666665
1047,18,2.6666666666666665
1646,16,2.6666666666666665
783,11,2.6666666666666665
1011,6,2.6666666666666665
1969,6,2.6666666666666665
3627,5,2.6666666666666665
85,18,2.6666666666666665
1442,4,2.6666666666666665
2587,16,2.6666666666666665
1334,11,2.6666666666666665
510,2,2.6666666666666665
2882,2,2.6666666666666665
2747,10,2.6666666666666665
3837,12,2.6666666666666665
3577,0,2.6666666666666665
1508,3,2.6666666666666665
1941,6,2.6666666666666665
1896,1,2.6666666666666665
405,5,2.6666666666666665
801,18,2.6666666666666665
533,19,2.6666666666666665
3921,6,2.6666666666666665
1391,0,2.664335664335664
208,0,2.6623376623376624
2532,7,2.6595744680851063
413,4,2.659090909090909
1702,0,2.659090909090909
2054,2,2.6578947368421053
2126,0,2.657142857142857
788,1,2.657142857142857
3705,17,2.65625
2367,16,2.6551724137931036
3764,4,2.6551724137931036
1779,17,2.6545454545454548
3113,17,2.6545454545454548
765,4,2.6538461538461537
2471,7,2.6538461538461537
438,4,2.6538461538461537
1975,4,2.6538461538461537
3617,1,2.6538461538461537
76,0,2.6538461538461537
3324,0,2.6538461538461537
1562,16,2.652173913043478
2900,7,2.652173913043478
2504,0,2.652173913043478
2473,0,2.652173913043478
1985,0,2.652173913043478
1431,7,2.652173913043478
3708,17,2.652173913043478
2411,7,2.6511627906976742
1991,7,2.65
1806,4,2.65
172,16,2.65
2088,3,2.65
3258,17,2.65
2986,16,2.65
3262,0,2.65
2088,12,2.65
2953,17,2.65
2881,2,2.65
3258,7,2.6470588235294117
2615,7,2.6470588235294117
3834,17,2.6470588235294117
374,10,2.6470588235294117
3826,16,2.6470588235294117
2468,2,2.6470588235294117
1744,0,2.6470588235294117
2517,2,2.6470588235294117
1037,3,2.6470588235294117
3798,20,2.6470588235294117
2387,20,2.6470588235294117
436,7,2.6470588235294117
2379,4,2.6470588235294117
3156,6,2.6470588235294117
1562,6,2.6470588235294117
3258,12,2.6470588235294117
3394,17,2.6470588235294117
2900,4,2.6470588235294117
842,0,2.6451612903225805
258,10,2.6451612903225805
153,12,2.6444444444444444
153,14,2.6444444444444444
516,12,2.642857142857143
2146,6,2.642857142857143
2805,20,2.642857142857143
2188,1,2.642857142857143
2340,20,2.642857142857143
839,7,2.642857142857143
2389,10,2.642857142857143
3785,5,2.642857142857143
3705,5,2.642857142857143
2505,1,2.642857142857143
611,12,2.642857142857143
420,20,2.642857142857143
2106,7,2.642857142857143
379,16,2.642857142857143
1562,17,2.642857142857143
372,16,2.642857142857143
2399,0,2.641025641025641
2793,4,2.641025641025641
2717,20,2.64
1779,7,2.64
3791,16,2.64
3438,7,2.638888888888889
742,0,2.638888888888889
3388,4,2.638888888888889
3156,1,2.638888888888889
1005,7,2.6363636363636362
1605,20,2.6363636363636362
2016,7,2.6363636363636362
305,20,2.6363636363636362
234,17,2.6363636363636362
2877,16,2.6363636363636362
1409,20,2.6363636363636362
1690,1,2.6363636363636362
2379,5,2.6363636363636362
186,17,2.6363636363636362
3500,16,2.6363636363636362
1346,1,2.6363636363636362
2154,6,2.6363636363636362
2701,13,2.6363636363636362
2828,10,2.6363636363636362
2616,19,2.6363636363636362
2364,7,2.6363636363636362
153,18,2.6363636363636362
332,20,2.6363636363636362
2460,20,2.6363636363636362
2151,17,2.6363636363636362
2107,17,2.6363636363636362
2374,5,2.6363636363636362
2327,0,2.6363636363636362
996,5,2.6363636363636362
2719,5,2.6363636363636362
2471,18,2.6363636363636362
379,6,2.6363636363636362
3206,17,2.6363636363636362
1416,17,2.6363636363636362
3688,18,2.6363636363636362
259,20,2.6363636363636362
2147,6,2.6363636363636362
836,14,2.6363636363636362
839,12,2.6363636363636362
208,15,2.6363636363636362
387,7,2.6363636363636362
1762,0,2.6341463414634148
3273,20,2.6333333333333333
3697,20,2.6333333333333333
208,4,2.6320754716981134
485,14,2.6315789473684212
2613,1,2.6315789473684212
2374,17,2.6315789473684212
378,1,2.6315789473684212
2411,17,2.6315789473684212
3354,0,2.630952380952381
1920,4,2.6307692307692307
1100,7,2.630434782608696
327,4,2.6296296296296298
407,0,2.6296296296296298
379,20,2.6296296296296298
849,2,2.6296296296296298
