Topic,Total_Title_cate,count
economy,friday,19
economy,pessimism,19
economy,costing,19
economy,lew,19
economy,dairy,19
economy,within,19
economy,michigan,19
economy,approves,19
economy,introduce,19
economy,urgent,19
economy,wildfires,19
economy,saving,19
economy,indiana,18
economy,putting,18
economy,solve,18
economy,legal,18
economy,gross,18
economy,vw,18
economy,survive,18
economy,thinking,18
economy,tackle,18
economy,side,18
economy,developed,18
economy,false,18
economy,gulf,18
economy,informal,18
economy,declining,18
economy,seek,18
economy,bit,18
economy,essential,18
economy,recovers,18
economy,everything,18
economy,task,18
economy,reading,18
economy,welsh,18
economy,spring,18
economy,created,18
economy,evidence,18
economy,kremlin,18
economy,learn,18
economy,parts,18
economy,cuba,18
economy,economywide,18
economy,mind,18
economy,find,18
economy,wave,18
economy,net,18
economy,spark,18
economy,reuters,18
economy,mexicos,18
economy,bottom,18
economy,alibaba,18
economy,region,18
economy,suffering,18
economy,dwindling,18
economy,wake,18
economy,justin,18
economy,58,18
economy,gear,18
economy,snap,18
economy,singh,18
economy,harder,18
economy,commentary,18
economy,possible,18
economy,ap,18
economy,putins,18
economy,held,18
economy,joins,18
economy,backs,18
economy,follow,18
economy,proposed,18
economy,plant,18
economy,manufacturers,18
economy,christmas,18
economy,modern,18
economy,southern,18
economy,norways,18
economy,tourists,18
economy,strengthening,18
economy,wales,18
economy,yield,18
economy,fifth,18
economy,stagnant,18
economy,fitch,18
economy,reaches,18
economy,swedish,18
economy,wider,18
economy,encouraging,18
economy,stats,18
economy,linked,18
economy,shore,18
economy,bold,18
economy,patch,18
economy,lacks,18
economy,nomura,18
economy,done,18
economy,bullard,18
economy,ambitious,18
economy,shed,18
economy,stabilise,18
economy,ftse,18
economy,send,18
economy,mode,18
economy,homes,18
economy,shifts,18
economy,transformation,18
economy,planner,18
economy,mps,18
economy,mobile,17
economy,rosy,17
economy,winning,17
economy,series,17
economy,session,17
economy,polish,17
economy,beat,17
economy,row,17
economy,elerian,17
economy,idea,17
economy,chair,17
economy,bump,17
economy,ishihara,17
economy,guide,17
economy,sick,17
economy,thriving,17
economy,question,17
economy,turnaround,17
economy,youth,17
economy,watching,17
economy,earlier,17
economy,alliance,17
economy,winners,17
economy,link,17
economy,losses,17
economy,provide,17
economy,weekahead,17
economy,larger,17
economy,niesr,17
economy,22,17
economy,talking,17
economy,revises,17
economy,appears,17
economy,lockhart,17
economy,name,17
economy,general,17
economy,tips,17
economy,yes,17
economy,middling,17
economy,challenging,17
economy,temer,17
economy,palestinian,17
economy,citi,17
economy,thaksin,17
economy,atlantic,17
economy,weaken,17
economy,reduce,17
economy,kansas,17
economy,store,17
economy,merkel,17
economy,clintons,17
economy,dent,17
economy,cautiously,17
economy,dangerous,17
economy,robots,17
economy,insists,17
economy,divide,17
economy,cubas,17
economy,resource,17
economy,inland,17
economy,prepared,17
economy,tools,17
economy,revenues,17
economy,asks,17
economy,kongs,17
economy,quarters,17
economy,denies,17
economy,succeed,17
economy,oklahoma,17
economy,iron,17
economy,ok,17
economy,defence,17
economy,hint,17
economy,paul,17
economy,gaining,17
economy,papers,17
economy,assets,17
economy,vietnams,17
economy,coal,17
economy,reveal,17
economy,mild,17
economy,statement,17
economy,illegal,17
economy,azerbaijan,17
economy,overall,17
economy,collaborative,17
economy,gradual,17
economy,stabilizing,17
economy,volatile,17
economy,port,17
economy,resistance,17
economy,rice,17
economy,malawi,17
economy,italys,17
economy,wells,17
economy,residents,17
economy,course,17
economy,stanley,17
economy,assocham,17
economy,stagnation,17
economy,tale,16
economy,freelance,16
economy,lining,16
economy,letters,16
economy,card,16
economy,consequences,16
economy,heart,16
economy,geopolitical,16
economy,planned,16
economy,falter,16
economy,child,16
economy,turbulence,16
economy,peru,16
economy,urged,16
economy,dead,16
economy,caught,16
economy,prepares,16
economy,importance,16
economy,anc,16
economy,02,16
economy,mahama,16
economy,surplus,16
economy,diverse,16
economy,hollande,16
economy,software,16
economy,plunging,16
economy,history,16
economy,asean,16
economy,opening,16
economy,ramaphosa,16
economy,lags,16
economy,picking,16
economy,scots,16
economy,developing,16
economy,stress,16
economy,games,16
economy,wealthy,16
economy,bite,16
economy,christine,16
economy,flagging,16
economy,steadies,16
economy,latin,16
economy,lowers,16
economy,stumbles,16
economy,closure,16
economy,provinces,16
economy,fairly,16
economy,cnbc,16
economy,211000,16
economy,barely,16
economy,44,16
economy,inclusive,16
economy,easy,16
economy,legislature,16
economy,community,16
economy,enters,16
economy,declines,16
economy,release,16
economy,emerge,16
economy,promise,16
economy,hails,16
economy,boon,16
economy,rouhani,16
economy,ban,16
economy,crazy,16
economy,rebuild,16
economy,strike,16
economy,safety,16
economy,strengthens,16
economy,thinktank,16
economy,cutting,16
economy,resources,16
economy,whole,16
economy,belarus,16
economy,liftoff,16
economy,eastern,16
economy,living,16
economy,bang,16
economy,standards,16
economy,surprises,16
economy,mostly,16
economy,team,16
economy,botswanas,16
economy,empty,16
economy,platform,16
economy,slides,16
economy,told,16
economy,wto,16
economy,cannot,16
economy,saskatchewan,16
economy,jim,16
economy,historic,16
economy,afloat,16
economy,boris,16
economy,renewed,15
economy,relief,15
economy,happened,15
economy,billionaire,15
economy,sudan,15
economy,cheer,15
economy,read,15
economy,womens,15
economy,anz,15
economy,protests,15
economy,56,15
economy,retirement,15
economy,foundation,15
economy,bounces,15
economy,bangkok,15
economy,georgia,15
economy,previous,15
economy,bomb,15
economy,40,15
economy,whos,15
economy,schools,15
economy,choice,15
economy,tightening,15
economy,skills,15
economy,1q,15
economy,sachs,15
economy,maine,15
economy,presidents,15
economy,sustain,15
economy,approval,15
economy,myth,15
economy,seven,15
economy,took,15
economy,era,15
economy,apple,15
economy,squeeze,15
economy,driven,15
economy,fargo,15
economy,36,15
economy,englands,15
economy,fighting,15
economy,facts,15
economy,wouldnt,15
economy,families,15
economy,kids,15
economy,migrant,15
economy,yields,15
economy,allow,15
economy,result,15
economy,marks,15
economy,dems,15
economy,tipped,15
economy,68,15
economy,dive,15
economy,ranked,15
economy,sink,15
economy,broader,15
economy,kick,15
economy,miracle,15
economy,extends,15
economy,lauds,15
economy,defying,15
economy,science,15
economy,measure,15
economy,information,15
economy,inject,15
economy,nonoil,15
economy,rolls,15
economy,steadying,15
economy,decisions,15
economy,doubling,15
economy,jpmorgan,15
economy,senate,15
economy,though,15
economy,comfort,15
economy,sinking,15
economy,figure,15
economy,scheme,15
economy,solution,15
economy,modis,15
economy,legacy,15
economy,modestly,15
economy,based,15
economy,moderately,15
economy,executives,15
economy,rut,15
economy,clears,15
economy,cheaper,15
economy,stand,15
economy,chiles,15
economy,personal,15
economy,quits,15
economy,retain,15
economy,democracy,15
economy,aging,15
economy,impeachment,15
economy,human,15
economy,farmers,15
economy,indicates,15
economy,brief,15
economy,visits,15
economy,lot,15
economy,safe,15
economy,total,15
economy,01,15
economy,contracted,15
economy,youre,15
economy,shortterm,14
economy,houstons,14
economy,dominican,14
economy,yellens,14
economy,worsens,14
economy,nj,14
economy,crime,14
economy,wreck,14
economy,silicon,14
economy,myths,14
economy,slams,14
economy,dilemma,14
economy,minds,14
economy,britons,14
economy,bcs,14
economy,facebook,14
economy,crossroads,14
economy,florida,14
economy,affects,14
economy,resumes,14
economy,floridas,14
economy,cites,14
economy,withstand,14
economy,smaller,14
economy,late,14
economy,warnings,14
economy,mcmurray,14
economy,medvedev,14
economy,warm,14
economy,watchers,14
economy,giving,14
economy,praises,14
economy,vice,14
economy,ageing,14
economy,mozambiques,14
economy,unrest,14
economy,lending,14
economy,secondquarter,14
economy,trims,14
economy,bundesbank,14
economy,lies,14
economy,word,14
economy,zambia,14
economy,haiti,14
economy,hire,14
economy,grade,14
economy,lagging,14
economy,monthly,14
economy,mend,14
economy,gauge,14
economy,de,14
economy,watershed,14
economy,basic,14
economy,bet,14
economy,malcolm,14
economy,rousseff,14
economy,rattle,14
economy,performing,14
economy,deloitte,14
economy,position,14
economy,stake,14
economy,levels,14
economy,radical,14
economy,coalition,14
economy,trip,14
economy,jet,14
economy,gather,14
economy,easing,14
economy,lifting,14
economy,entire,14
economy,junk,14
economy,wb,14
economy,rallies,14
economy,myanmar,14
economy,mess,14
economy,links,14
economy,hopefuls,14
economy,proof,14
economy,sharp,14
economy,fires,14
economy,stabilising,14
economy,citing,14
economy,apec,14
economy,dragging,14
economy,morning,14
economy,ny,14
economy,love,14
economy,kazakhstan,14
economy,significantly,14
economy,71,14
economy,apart,14
economy,severe,14
economy,lights,14
economy,badly,14
economy,increasingly,14
economy,lessons,14
economy,shanghai,14
economy,b,14
economy,commerce,14
economy,fail,14
economy,initiative,14
economy,ad,14
economy,sturgeon,14
economy,looming,14
economy,guards,14
economy,completely,14
economy,uptick,13
economy,peter,13
economy,qq,13
economy,employees,13
economy,stephen,13
economy,la,13
economy,poland,13
economy,selling,13
economy,relations,13
economy,contribution,13
economy,gathering,13
economy,season,13
economy,adviser,13
economy,prince,13
economy,innovative,13
economy,trigger,13
economy,freedom,13
economy,terrible,13
economy,dampen,13
economy,civil,13
economy,doomed,13
economy,await,13
economy,anxiety,13
economy,throws,13
economy,programme,13
economy,entering,13
economy,tanks,13
economy,electricity,13
economy,mutual,13
economy,comment,13
economy,vibrant,13
economy,islands,13
economy,hints,13
economy,management,13
economy,destroyed,13
economy,reshape,13
economy,chaos,13
economy,ge,13
economy,promising,13
economy,steadily,13
economy,violence,13
economy,welfare,13
economy,talent,13
economy,taken,13
economy,managing,13
economy,governors,13
economy,response,13
economy,charter,13
economy,co,13
economy,brakes,13
economy,postoil,13
economy,ranks,13
economy,waste,13
economy,brace,13
economy,barriers,13
economy,messy,13
economy,michael,13
economy,tokyo,13
economy,persists,13
economy,pretty,13
economy,dependent,13
economy,lowgrowth,13
economy,committed,13
economy,quickly,13
economy,emirates,13
economy,alternative,13
economy,strain,13
economy,maduro,13
economy,causes,13
economy,happen,13
economy,prove,13
economy,trudeaus,13
economy,difficulties,13
economy,twice,13
economy,maines,13
economy,macron,13
economy,treasurer,13
economy,flashing,13
economy,seeing,13
economy,mas,13
economy,ocean,13
economy,coast,13
economy,form,13
economy,solutions,13
economy,struggled,13
economy,fy17,13
economy,winner,13
economy,stories,13
economy,italian,13
economy,gathers,13
economy,jp,13
economy,ups,13
economy,finland,13
economy,attention,13
economy,rough,13
economy,manage,13
economy,bear,13
economy,fades,13
economy,acting,13
economy,reboot,13
economy,spurs,13
economy,abroad,13
economy,arizona,13
economy,deepening,13
economy,weeks,13
economy,substantial,13
economy,didnt,13
economy,discusses,13
economy,appointed,13
economy,pboc,13
economy,faith,13
economy,equities,13
economy,hall,13
economy,takeaways,13
economy,century,13
economy,ambassador,13
economy,feels,13
economy,ricos,13
economy,escape,13
economy,club,13
economy,wary,13
economy,natural,13
economy,critics,13
economy,shop,13
economy,presents,13
economy,laws,13
economy,image,13
economy,diego,13
economy,rajans,13
economy,watchdog,13
economy,tiger,13
economy,planning,13
economy,fares,13
economy,peers,13
economy,transit,13
economy,shouldnt,13
economy,retailers,13
economy,honda,13
economy,dire,13
economy,accelerate,13
economy,sweden,13
economy,theyre,13
economy,crashes,13
economy,anemic,13
economy,shortage,13
economy,island,13
economy,tanking,13
economy,rs,13
economy,151k,13
economy,revolutionary,13
economy,dow,13
economy,rose,13
economy,diversified,13
economy,ending,12
economy,proposals,12
economy,troubles,12
economy,buyers,12
economy,advance,12
economy,phl,12
economy,oped,12
economy,complete,12
economy,doldrums,12
economy,managers,12
economy,epa,12
economy,warming,12
economy,60,12
economy,spin,12
economy,deeper,12
economy,calm,12
economy,halve,12
economy,staying,12
economy,granting,12
economy,futures,12
economy,boomers,12
economy,fy16,12
economy,glance,12
economy,moscow,12
economy,sure,12
economy,broadband,12
economy,sports,12
economy,zealands,12
economy,shoots,12
economy,malaise,12
economy,rapidly,12
economy,peak,12
economy,table,12
economy,predictor,12
economy,shipping,12
economy,shell,12
economy,playing,12
economy,exceeds,12
economy,shoppers,12
economy,also,12
economy,alaskas,12
economy,mexican,12
economy,festival,12
economy,surprising,12
economy,music,12
economy,painful,12
economy,layoffs,12
economy,outflows,12
economy,professionals,12
economy,dimon,12
economy,tory,12
economy,strongly,12
economy,increased,12
economy,thrive,12
economy,replace,12
economy,cuban,12
economy,gained,12
economy,ottawa,12
economy,taps,12
economy,151000,12
economy,versus,12
economy,robert,12
economy,handling,12
economy,roundup,12
economy,always,12
economy,attract,12
economy,queensland,12
economy,suisse,12
economy,38,12
economy,limits,12
economy,implementation,12
economy,kenny,12
economy,burden,12
economy,commitment,12
economy,czech,12
economy,unclear,12
economy,wars,12
economy,equity,12
economy,rejects,12
economy,norths,12
economy,racism,12
economy,notes,12
